Order_ID,Order_Date,Product_ID,Region,Store_Type,Units_Sold,Discount,Revenue,Profit,Customer_Age,Gender,Payment_Method
NKORD01753,2025-09-21,NK011,Middle East & Africa,Wholesale,1,5,147.25,47.76,18,Female,UPI
NKORD01754,2025-07-08,NK003,Asia-Pacific,Outlet,1,20,152.0,39.32,31,Male,Debit Card
NKORD01755,2023-08-28,NK014,North America,Wholesale,3,5,327.75,91.94,18,Female,Cash
NKORD01756,2024-07-07,NK005,Latin America,Online,2,20,272.0,68.95,45,Male,PayPal
NKORD01757,2024-08-28,NK008,Asia-Pacific,Online,2,0,250.0,80.22,22,Male,UPI
NKORD01758,2025-05-19,NK007,Europe,Retail,5,20,660.0,156.77,33,Male,PayPal
NKORD01759,2023-05-09,NK019,Europe,Wholesale,1,10,18.0,4.17,33,Male,Credit Card
NKORD01760,2024-11-19,NK004,Middle East & Africa,Wholesale,1,20,96.0,21.56,24,Male,NetBanking
NKORD01761,2025-08-31,NK005,Europe,Online,4,20,544.0,140.47,32,Male,Credit Card
NKORD01762,2024-10-08,NK006,Middle East & Africa,Outlet,3,5,413.25,94.39,30,Female,NetBanking
NKORD01763,2024-11-13,NK010,Asia-Pacific,Online,2,10,117.0,31.74,34,Male,UPI
NKORD01764,2025-05-08,NK004,North America,Online,1,0,120.0,36.7,42,Female,PayPal
NKORD01765,2025-08-13,NK006,Asia-Pacific,Outlet,1,5,137.75,37.95,18,Male,PayPal
NKORD01766,2023-03-05,NK009,North America,Outlet,1,5,30.4,9.53,28,Other,Google Pay
NKORD01767,2023-02-03,NK015,North America,Online,3,20,67.2,13.32,33,Male,Google Pay
NKORD01768,2025-06-05,NK014,Europe,Retail,4,10,414.0,95.3,35,Male,Debit Card
NKORD01769,2024-05-23,NK003,Asia-Pacific,Retail,5,20,760.0,224.39,51,Female,NetBanking
NKORD01770,2025-02-15,NK019,Latin America,Outlet,2,40,24.0,2.88,35,Female,Google Pay
NKORD01771,2023-11-20,NK016,Europe,Wholesale,3,0,120.0,35.72,35,Male,PayPal
NKORD01772,2025-07-14,NK001,Asia-Pacific,Retail,7,5,764.75,276.97,37,Female,Credit Card
NKORD01773,2024-07-06,NK003,North America,Retail,1,5,180.5,56.63,45,Male,Cash
NKORD01774,2024-10-27,NK005,Latin America,Online,4,40,408.0,61.09,30,Male,Credit Card
NKORD01775,2024-08-13,NK017,North America,Wholesale,3,20,120.0,19.91,38,Male,Apple Pay
NKORD01776,2025-06-11,NK005,Europe,Online,3,5,484.5,158.63,39,Male,Credit Card
NKORD01777,2024-01-08,NK002,Asia-Pacific,Outlet,4,0,540.0,183.58,23,Male,Google Pay
NKORD01778,2025-03-15,NK004,Latin America,Retail,2,10,216.0,69.8,43,Female,Credit Card
NKORD01779,2025-08-08,NK007,Middle East & Africa,Wholesale,5,10,742.5,196.35,28,Female,Debit Card
NKORD01780,2025-06-05,NK009,Latin America,Outlet,1,10,28.8,7.03,33,Female,Debit Card
NKORD01781,2024-02-15,NK016,North America,Online,3,10,108.0,23.74,18,Other,UPI
NKORD01782,2023-07-13,NK001,Middle East & Africa,Online,4,0,460.0,156.07,29,Male,PayPal
NKORD01783,2024-07-17,NK008,Europe,Retail,1,10,112.5,30.08,25,Female,Debit Card
NKORD01784,2023-07-11,NK012,Latin America,Retail,2,10,54.0,12.54,32,Male,UPI
NKORD01785,2024-10-07,NK001,Middle East & Africa,Retail,1,0,115.0,30.95,25,Male,Apple Pay
NKORD01786,2024-10-03,NK012,Latin America,Wholesale,2,0,60.0,13.65,31,Female,Credit Card
NKORD01787,2023-09-11,NK017,North America,Online,2,0,100.0,26.93,26,Male,Google Pay
NKORD01788,2025-06-19,NK011,Europe,Online,1,10,139.5,43.58,32,Female,Debit Card
NKORD01789,2023-09-09,NK002,Middle East & Africa,Online,2,5,256.5,79.13,42,Female,UPI
NKORD01790,2024-02-14,NK013,North America,Wholesale,2,10,225.0,48.82,42,Female,Google Pay
NKORD01791,2024-04-13,NK007,Latin America,Online,2,0,330.0,131.11,31,Female,Cash
NKORD01792,2024-07-21,NK005,Europe,Outlet,3,0,510.0,185.57,32,Male,Debit Card
NKORD01793,2025-04-28,NK003,Middle East & Africa,Online,2,20,304.0,71.62,39,Male,Credit Card
NKORD01794,2025-08-03,NK010,Latin America,Retail,1,5,61.75,21.09,24,Other,Debit Card
NKORD01795,2023-06-27,NK009,Europe,Online,1,5,30.4,7.23,26,Female,Cash
NKORD01796,2025-04-21,NK014,North America,Wholesale,4,10,414.0,100.17,50,Male,PayPal
NKORD01797,2024-01-27,NK004,Latin America,Online,4,0,480.0,132.71,38,Male,Debit Card
NKORD01798,2024-12-26,NK010,Europe,Retail,2,10,117.0,25.97,41,Female,UPI
NKORD01799,2024-03-19,NK008,Asia-Pacific,Retail,1,5,118.75,31.32,31,Male,UPI
NKORD01800,2025-04-24,NK014,Latin America,Retail,4,20,368.0,70.07,50,Other,NetBanking
NKORD01801,2024-01-16,NK019,North America,Retail,1,40,12.0,2.28,30,Female,UPI
NKORD01802,2023-11-09,NK006,Latin America,Online,3,5,413.25,134.12,45,Female,UPI
NKORD01803,2023-01-21,NK004,Asia-Pacific,Retail,4,5,456.0,134.56,25,Female,Credit Card
NKORD01804,2023-01-22,NK019,Latin America,Outlet,3,5,57.0,11.69,18,Female,Cash
NKORD01805,2023-12-08,NK015,Europe,Online,3,5,79.8,16.81,21,Female,Debit Card
NKORD01806,2025-05-16,NK001,North America,Online,4,5,437.0,146.29,37,Female,NetBanking
NKORD01807,2023-11-29,NK019,Europe,Online,3,0,60.0,17.25,35,Female,UPI
NKORD01808,2024-04-11,NK003,Europe,Wholesale,2,5,361.0,121.71,19,Female,Credit Card
NKORD01809,2024-11-07,NK004,North America,Retail,7,10,756.0,238.86,18,Male,Google Pay
NKORD01810,2025-09-11,NK014,Latin America,Online,6,5,655.5,209.44,49,Female,PayPal
NKORD01811,2024-02-12,NK006,Latin America,Retail,2,20,232.0,71.71,26,Female,Debit Card
NKORD01812,2024-01-30,NK002,Europe,Outlet,5,0,675.0,242.16,35,Male,Apple Pay
NKORD01813,2024-06-01,NK019,Middle East & Africa,Wholesale,4,10,72.0,17.19,38,Male,PayPal
NKORD01814,2024-12-28,NK011,North America,Retail,2,20,248.0,64.91,20,Male,Credit Card
NKORD01815,2024-09-17,NK011,North America,Retail,5,10,697.5,152.42,28,Female,PayPal
NKORD01816,2023-08-10,NK017,North America,Online,1,10,45.0,9.7,18,Female,Credit Card
NKORD01817,2024-02-17,NK010,Europe,Wholesale,1,10,58.5,15.22,29,Male,Credit Card
NKORD01818,2023-11-28,NK009,Europe,Retail,3,0,96.0,34.19,31,Male,Credit Card
NKORD01819,2025-06-17,NK007,Europe,Retail,1,20,132.0,43.54,21,Male,Debit Card
NKORD01820,2025-07-19,NK015,Asia-Pacific,Wholesale,3,0,84.0,20.05,18,Female,Credit Card
NKORD01821,2023-03-26,NK017,North America,Outlet,5,0,250.0,82.93,18,Male,UPI
NKORD01822,2023-01-03,NK013,North America,Outlet,5,10,562.5,168.09,23,Male,Debit Card
NKORD01823,2024-08-06,NK003,Asia-Pacific,Online,2,20,304.0,74.47,42,Female,UPI
NKORD01824,2024-01-09,NK018,Europe,Online,4,20,89.6,16.85,27,Female,Google Pay
NKORD01825,2023-09-21,NK015,Europe,Online,1,10,25.2,5.05,30,Male,Debit Card
NKORD01826,2024-08-18,NK001,Europe,Online,4,5,437.0,143.23,20,Female,Apple Pay
NKORD01827,2025-01-18,NK006,Europe,Online,5,5,688.75,183.72,18,Female,Debit Card
NKORD01828,2024-01-18,NK020,Asia-Pacific,Online,3,5,85.5,24.35,35,Male,Credit Card
NKORD01829,2025-09-11,NK012,Latin America,Online,1,0,30.0,9.2,31,Female,Apple Pay
NKORD01830,2023-05-12,NK006,Asia-Pacific,Online,2,5,275.5,85.17,39,Female,UPI
NKORD01831,2025-06-29,NK001,North America,Retail,2,10,207.0,74.0,22,Female,Credit Card
NKORD01832,2024-12-04,NK016,Latin America,Outlet,3,40,72.0,15.8,21,Male,UPI
NKORD01833,2023-01-12,NK008,Asia-Pacific,Outlet,4,5,475.0,159.22,35,Male,Credit Card
NKORD01834,2023-10-19,NK008,Asia-Pacific,Outlet,2,10,225.0,75.48,38,Female,NetBanking
NKORD01835,2025-03-15,NK006,Latin America,Online,4,10,522.0,191.79,18,Male,PayPal
NKORD01836,2024-04-10,NK018,Asia-Pacific,Retail,4,10,100.8,20.0,18,Female,Credit Card
NKORD01837,2023-12-26,NK018,Europe,Wholesale,3,20,67.2,15.48,30,Female,Credit Card
NKORD01838,2024-07-04,NK019,Latin America,Outlet,6,5,114.0,22.63,32,Female,PayPal
NKORD01839,2023-01-30,NK002,Europe,Online,4,20,432.0,94.32,23,Male,Credit Card
NKORD01840,2024-11-27,NK004,Asia-Pacific,Online,3,40,216.0,38.79,21,Male,Debit Card
NKORD01841,2025-03-11,NK009,Asia-Pacific,Retail,2,5,60.8,18.43,47,Male,UPI
NKORD01842,2024-08-03,NK007,North America,Outlet,2,5,313.5,106.4,19,Female,UPI
NKORD01843,2025-01-16,NK020,Asia-Pacific,Retail,6,5,171.0,56.4,39,Male,PayPal
NKORD01844,2024-06-03,NK018,North America,Online,2,10,50.4,10.98,37,Female,Credit Card
NKORD01845,2025-03-21,NK002,Europe,Retail,5,20,540.0,158.79,33,Male,Apple Pay
NKORD01846,2024-07-05,NK006,Asia-Pacific,Online,1,10,130.5,39.75,28,Female,UPI
NKORD01847,2023-03-25,NK004,North America,Retail,5,0,600.0,162.33,33,Female,NetBanking
NKORD01848,2024-02-29,NK008,Latin America,Retail,5,0,625.0,249.69,26,Male,UPI
NKORD01849,2023-03-22,NK001,Asia-Pacific,Online,2,20,184.0,57.9,32,Female,Credit Card
NKORD01850,2024-05-31,NK017,Europe,Retail,3,5,142.5,30.32,30,Female,Credit Card
NKORD01851,2023-07-12,NK008,Latin America,Retail,2,20,200.0,65.2,37,Female,NetBanking
NKORD01852,2024-02-05,NK014,Asia-Pacific,Wholesale,2,10,207.0,42.95,35,Male,UPI
NKORD01853,2024-11-07,NK006,Europe,Retail,2,10,261.0,77.72,18,Male,Apple Pay
NKORD01854,2023-06-18,NK016,Asia-Pacific,Retail,1,10,36.0,9.23,33,Other,Apple Pay
NKORD01855,2025-07-10,NK008,Europe,Online,3,5,356.25,132.34,36,Male,Apple Pay
NKORD01856,2023-02-20,NK005,Asia-Pacific,Retail,2,0,340.0,111.26,18,Male,UPI
NKORD01857,2025-05-11,NK019,Europe,Online,4,0,80.0,26.75,37,Male,UPI
NKORD01858,2024-05-02,NK009,Latin America,Online,4,5,121.6,33.15,18,Male,Debit Card
NKORD01859,2025-02-27,NK001,Latin America,Online,2,10,207.0,71.03,18,Female,Credit Card
NKORD01860,2024-08-12,NK012,Latin America,Retail,3,0,90.0,30.42,18,Male,Credit Card
NKORD01861,2025-08-19,NK001,Asia-Pacific,Retail,2,5,218.5,55.38,31,Male,PayPal
NKORD01862,2025-06-30,NK003,Europe,Online,1,10,171.0,57.57,20,Female,Debit Card
NKORD01863,2025-02-03,NK015,North America,Online,7,0,196.0,65.15,43,Female,Credit Card
NKORD01864,2024-01-26,NK019,North America,Online,2,5,38.0,11.21,31,Female,Cash
NKORD01865,2023-12-07,NK001,Asia-Pacific,Retail,1,0,115.0,37.6,32,Female,UPI
NKORD01866,2023-02-20,NK014,Latin America,Online,2,5,218.5,48.54,31,Female,UPI
NKORD01867,2025-01-31,NK013,Asia-Pacific,Online,2,20,200.0,58.1,37,Female,UPI
NKORD01868,2025-08-03,NK020,North America,Retail,2,20,48.0,8.92,36,Male,Apple Pay
NKORD01869,2024-10-17,NK009,Europe,Retail,5,20,128.0,27.11,52,Male,Credit Card
NKORD01870,2024-12-11,NK017,North America,Online,1,20,40.0,6.68,19,Male,Credit Card
NKORD01871,2024-03-29,NK012,Asia-Pacific,Online,2,5,57.0,19.97,44,Female,NetBanking
NKORD01872,2023-04-12,NK018,Asia-Pacific,Retail,1,20,22.4,5.21,41,Male,Apple Pay
NKORD01873,2023-07-06,NK004,Asia-Pacific,Outlet,3,10,324.0,66.85,30,Female,Apple Pay
NKORD01874,2023-11-01,NK014,North America,Retail,1,5,109.25,40.07,28,Female,Credit Card
NKORD01875,2024-05-13,NK018,Asia-Pacific,Retail,7,10,176.4,43.31,24,Male,UPI
NKORD01876,2023-06-20,NK007,Europe,Online,2,5,313.5,82.39,31,Female,NetBanking
NKORD01877,2023-05-29,NK018,Asia-Pacific,Online,3,5,79.8,21.31,31,Female,Credit Card
NKORD01878,2025-03-03,NK005,Middle East & Africa,Retail,1,10,153.0,48.73,22,Female,UPI
NKORD01879,2024-08-17,NK001,Europe,Retail,2,10,207.0,52.06,47,Female,PayPal
NKORD01880,2023-10-28,NK020,Middle East & Africa,Outlet,3,5,85.5,18.04,35,Female,PayPal
NKORD01881,2024-08-20,NK003,Latin America,Online,3,5,541.5,150.56,34,Male,UPI
NKORD01882,2023-02-03,NK019,Asia-Pacific,Outlet,5,5,95.0,28.28,38,Female,PayPal
NKORD01883,2024-07-31,NK018,Middle East & Africa,Outlet,4,0,112.0,23.82,36,Male,Credit Card
NKORD01884,2023-06-21,NK018,Middle East & Africa,Retail,3,0,84.0,25.25,18,Other,UPI
NKORD01885,2025-08-04,NK007,Asia-Pacific,Outlet,6,20,792.0,178.22,33,Female,PayPal
NKORD01886,2025-02-25,NK015,Asia-Pacific,Retail,4,10,100.8,20.08,37,Male,Debit Card
NKORD01887,2023-03-03,NK011,Middle East & Africa,Online,4,5,589.0,151.92,34,Male,NetBanking
NKORD01888,2023-05-30,NK013,North America,Wholesale,2,0,250.0,71.46,24,Female,Credit Card
NKORD01889,2025-02-15,NK003,Europe,Retail,4,0,760.0,282.3,36,Female,NetBanking
NKORD01890,2023-11-30,NK014,Middle East & Africa,Retail,3,0,345.0,90.12,29,Male,Apple Pay
NKORD01891,2023-08-15,NK015,Asia-Pacific,Outlet,2,5,53.2,11.87,33,Male,PayPal
NKORD01892,2025-01-11,NK019,Asia-Pacific,Online,2,10,36.0,7.19,39,Male,UPI
NKORD01893,2024-06-13,NK018,Latin America,Retail,1,10,25.2,6.38,18,Male,Apple Pay
NKORD01894,2023-01-25,NK017,Asia-Pacific,Wholesale,1,10,45.0,7.83,19,Female,UPI
NKORD01895,2024-12-14,NK012,Middle East & Africa,Wholesale,7,0,210.0,62.2,26,Male,Credit Card
NKORD01896,2023-10-08,NK020,Latin America,Online,2,0,60.0,21.35,37,Male,UPI
NKORD01897,2025-07-10,NK007,Latin America,Online,5,0,825.0,218.49,34,Female,Debit Card
NKORD01898,2024-06-13,NK013,Asia-Pacific,Online,4,20,400.0,104.45,30,Male,PayPal
NKORD01899,2024-03-18,NK012,Europe,Online,6,20,144.0,33.58,31,Female,Google Pay
NKORD01900,2023-01-24,NK001,Latin America,Outlet,2,5,218.5,73.88,25,Female,Debit Card
NKORD01901,2023-01-28,NK005,Latin America,Online,3,20,408.0,95.95,39,Female,Credit Card
NKORD01902,2023-02-10,NK008,Latin America,Online,2,10,225.0,58.48,32,Male,Debit Card
NKORD01903,2023-08-24,NK012,Latin America,Online,2,10,54.0,12.78,28,Male,Debit Card
NKORD01904,2023-10-29,NK002,Asia-Pacific,Retail,1,10,121.5,28.7,34,Female,PayPal
NKORD01905,2023-12-11,NK011,Asia-Pacific,Wholesale,3,5,441.75,143.29,40,Female,Credit Card
NKORD01906,2023-05-25,NK012,Latin America,Retail,6,10,162.0,46.9,21,Other,NetBanking
NKORD01907,2024-12-03,NK012,Latin America,Retail,1,0,30.0,8.49,38,Female,UPI
NKORD01908,2025-01-04,NK010,Asia-Pacific,Retail,6,10,351.0,89.43,34,Female,PayPal
NKORD01909,2024-04-21,NK002,Middle East & Africa,Retail,2,10,243.0,75.17,31,Male,Credit Card
NKORD01910,2025-03-13,NK014,North America,Retail,2,5,218.5,79.59,33,Female,Credit Card
NKORD01911,2024-01-22,NK003,North America,Retail,3,0,570.0,204.89,34,Male,Debit Card
NKORD01912,2024-02-09,NK001,Europe,Retail,6,5,655.5,207.77,33,Female,UPI
NKORD01913,2024-06-16,NK001,Latin America,Online,3,40,207.0,58.38,45,Female,Cash
NKORD01914,2025-04-05,NK010,Europe,Retail,1,0,65.0,19.82,29,Female,Debit Card
NKORD01915,2023-07-12,NK016,Middle East & Africa,Online,2,20,64.0,11.67,28,Male,Apple Pay
NKORD01916,2025-01-22,NK015,Europe,Retail,3,40,50.4,8.6,40,Male,Google Pay
NKORD01917,2023-02-11,NK011,Europe,Retail,3,5,441.75,113.63,34,Male,Cash
NKORD01918,2024-10-04,NK015,Latin America,Retail,5,5,133.0,37.71,43,Female,Credit Card
NKORD01919,2023-10-20,NK007,Europe,Online,3,40,297.0,81.49,36,Male,Google Pay
NKORD01920,2024-11-29,NK009,Asia-Pacific,Outlet,1,10,28.8,8.14,35,Male,Google Pay
NKORD01921,2025-04-06,NK003,Latin America,Retail,4,5,722.0,233.92,32,Female,UPI
NKORD01922,2023-10-25,NK014,Latin America,Outlet,3,0,345.0,78.16,30,Male,Credit Card
NKORD01923,2024-05-13,NK004,Middle East & Africa,Online,4,0,480.0,166.93,42,Male,Debit Card
NKORD01924,2024-04-03,NK002,North America,Retail,6,5,769.5,284.82,32,Male,Google Pay
NKORD01925,2024-10-04,NK016,Asia-Pacific,Outlet,1,0,40.0,8.55,37,Female,UPI
NKORD01926,2023-01-06,NK019,Asia-Pacific,Retail,2,10,36.0,9.02,50,Female,UPI
NKORD01927,2023-07-15,NK010,Middle East & Africa,Online,3,10,175.5,44.02,32,Female,Cash
NKORD01928,2024-06-30,NK005,Asia-Pacific,Online,5,10,765.0,231.43,37,Male,Credit Card
NKORD01929,2025-07-28,NK006,Europe,Wholesale,3,5,413.25,138.15,37,Male,Credit Card
NKORD01930,2025-05-23,NK009,Europe,Wholesale,1,10,28.8,8.44,22,Female,Credit Card
NKORD01931,2023-06-15,NK019,Asia-Pacific,Retail,6,5,114.0,32.18,45,Male,Google Pay
NKORD01932,2024-01-30,NK018,Europe,Wholesale,3,10,75.6,22.83,38,Male,Google Pay
NKORD01933,2024-04-13,NK008,Europe,Outlet,1,0,125.0,45.43,34,Male,Credit Card
NKORD01934,2024-12-16,NK015,Middle East & Africa,Online,4,5,106.4,35.57,22,Female,NetBanking
NKORD01935,2024-02-14,NK008,North America,Online,2,40,150.0,22.65,26,Male,Credit Card
NKORD01936,2023-02-02,NK016,North America,Retail,3,5,114.0,25.74,41,Male,UPI
NKORD01937,2023-12-08,NK002,Asia-Pacific,Online,4,0,540.0,150.98,41,Male,Credit Card
NKORD01938,2023-09-18,NK009,Asia-Pacific,Online,5,10,144.0,48.27,29,Male,PayPal
NKORD01939,2024-11-28,NK011,Europe,Wholesale,1,5,147.25,41.69,29,Male,Debit Card
NKORD01940,2023-10-19,NK020,Europe,Retail,3,0,90.0,24.72,23,Female,Credit Card
NKORD01941,2023-05-17,NK019,Europe,Online,3,5,57.0,19.03,22,Female,Debit Card
NKORD01942,2024-07-31,NK016,Europe,Online,2,10,72.0,23.94,18,Female,Cash
NKORD01943,2023-05-17,NK012,Latin America,Wholesale,2,0,60.0,17.86,30,Male,UPI
NKORD01944,2024-04-10,NK006,Europe,Wholesale,3,20,348.0,77.32,40,Male,Google Pay
NKORD01945,2023-10-16,NK017,Asia-Pacific,Retail,1,0,50.0,12.29,34,Male,Debit Card
NKORD01946,2023-01-20,NK001,Middle East & Africa,Retail,4,0,460.0,153.05,28,Male,NetBanking
NKORD01947,2025-04-19,NK002,Latin America,Online,5,10,607.5,215.02,20,Male,Credit Card
NKORD01948,2024-05-06,NK001,North America,Wholesale,2,10,207.0,49.2,26,Female,Debit Card
NKORD01949,2024-11-09,NK010,Asia-Pacific,Outlet,6,5,370.5,88.59,18,Male,Credit Card
NKORD01950,2024-01-09,NK009,Middle East & Africa,Online,3,10,86.4,19.95,29,Female,UPI
NKORD01951,2024-12-09,NK002,Asia-Pacific,Online,2,0,270.0,79.24,31,Male,UPI
NKORD01952,2024-11-01,NK014,North America,Wholesale,1,40,69.0,8.88,19,Female,Debit Card
NKORD01953,2024-10-04,NK018,North America,Online,2,10,50.4,11.52,18,Female,Google Pay
NKORD01954,2024-11-19,NK007,Asia-Pacific,Online,1,0,165.0,49.8,43,Male,UPI
NKORD01955,2024-11-21,NK008,Asia-Pacific,Online,2,5,237.5,67.78,18,Female,Credit Card
NKORD01956,2024-07-31,NK015,Asia-Pacific,Online,2,10,50.4,10.42,36,Male,Credit Card
NKORD01957,2025-03-13,NK011,Middle East & Africa,Online,6,10,837.0,218.82,27,Male,Credit Card
NKORD01958,2024-07-09,NK015,North America,Outlet,2,40,33.6,4.03,42,Male,Cash
NKORD01959,2025-07-21,NK015,Europe,Retail,2,20,44.8,7.65,19,Male,Credit Card
NKORD01960,2025-04-09,NK016,Latin America,Online,4,0,160.0,47.09,37,Female,UPI
NKORD01961,2024-11-24,NK016,Middle East & Africa,Retail,3,5,114.0,30.46,24,Female,NetBanking
NKORD01962,2023-01-22,NK012,Europe,Retail,3,10,81.0,18.86,33,Male,Cash
NKORD01963,2024-01-04,NK010,Europe,Retail,1,5,61.75,19.01,64,Female,UPI
NKORD01964,2024-12-24,NK018,Middle East & Africa,Outlet,2,20,44.8,9.71,39,Female,Apple Pay
NKORD01965,2024-05-03,NK019,North America,Retail,5,5,95.0,24.12,32,Female,NetBanking
NKORD01966,2024-06-23,NK015,Latin America,Outlet,4,5,106.4,26.23,40,Female,Credit Card
NKORD01967,2024-09-12,NK007,Europe,Outlet,4,0,660.0,246.29,41,Female,Debit Card
NKORD01968,2024-02-04,NK006,Asia-Pacific,Outlet,2,5,275.5,95.33,31,Male,PayPal
NKORD01969,2024-10-07,NK001,North America,Retail,6,0,690.0,218.85,18,Female,Credit Card
NKORD01970,2025-03-28,NK012,Europe,Outlet,2,5,57.0,11.63,39,Female,UPI
NKORD01971,2023-02-27,NK002,Asia-Pacific,Wholesale,1,20,108.0,29.78,28,Female,Credit Card
NKORD01972,2023-07-13,NK016,Latin America,Online,2,20,64.0,12.58,30,Female,UPI
NKORD01973,2023-10-19,NK012,Asia-Pacific,Online,1,10,27.0,7.39,38,Male,Credit Card
NKORD01974,2024-03-17,NK015,Middle East & Africa,Online,5,5,133.0,31.78,39,Male,Credit Card
NKORD01975,2024-03-31,NK019,Asia-Pacific,Retail,1,5,19.0,5.87,35,Male,Debit Card
NKORD01976,2023-11-29,NK005,Middle East & Africa,Online,3,0,510.0,181.33,25,Male,PayPal
NKORD01977,2023-09-21,NK009,North America,Online,3,5,91.2,22.44,26,Male,UPI
NKORD01978,2025-06-17,NK019,Asia-Pacific,Retail,1,10,18.0,3.88,33,Male,Google Pay
NKORD01979,2025-03-13,NK019,Middle East & Africa,Retail,1,0,20.0,5.79,28,Male,Google Pay
NKORD01980,2023-10-18,NK008,Europe,Wholesale,3,40,225.0,53.54,28,Female,Credit Card
NKORD01981,2024-08-12,NK019,Asia-Pacific,Outlet,2,10,36.0,7.37,28,Male,Apple Pay
NKORD01982,2023-12-26,NK018,Europe,Outlet,5,5,133.0,25.48,29,Female,Google Pay
NKORD01983,2023-07-25,NK003,Asia-Pacific,Retail,3,0,570.0,183.89,37,Female,Debit Card
NKORD01984,2024-04-21,NK001,Middle East & Africa,Outlet,4,20,368.0,74.18,24,Male,PayPal
NKORD01985,2024-10-20,NK004,North America,Retail,6,40,432.0,109.9,53,Male,Cash
NKORD01986,2023-07-27,NK004,Middle East & Africa,Wholesale,2,0,240.0,86.7,49,Female,Credit Card
NKORD01987,2025-09-24,NK015,Asia-Pacific,Online,6,40,100.8,19.6,41,Female,Credit Card
NKORD01988,2023-08-17,NK007,North America,Retail,4,5,627.0,194.34,43,Female,UPI
NKORD01989,2023-12-22,NK019,Europe,Wholesale,2,10,36.0,9.08,32,Male,NetBanking
NKORD01990,2023-02-16,NK005,Asia-Pacific,Online,2,0,340.0,104.98,18,Male,Google Pay
NKORD01991,2023-03-08,NK014,North America,Retail,3,10,310.5,94.62,24,Female,UPI
NKORD01992,2023-02-10,NK001,Europe,Online,4,10,414.0,114.5,35,Male,Credit Card
NKORD01993,2025-05-27,NK016,Asia-Pacific,Online,1,10,36.0,7.21,52,Female,Credit Card
NKORD01994,2024-07-08,NK009,Europe,Outlet,2,20,51.2,8.05,34,Female,PayPal
NKORD01995,2023-08-21,NK010,Asia-Pacific,Outlet,6,10,351.0,92.72,32,Female,UPI
NKORD01996,2023-12-16,NK012,Asia-Pacific,Online,3,10,81.0,27.93,46,Male,Debit Card
NKORD01997,2024-11-20,NK001,Middle East & Africa,Wholesale,2,0,230.0,68.35,39,Other,UPI
NKORD01998,2025-09-13,NK002,Latin America,Online,3,5,384.75,121.87,40,Female,Debit Card
NKORD01999,2025-05-05,NK006,Asia-Pacific,Online,1,10,130.5,43.23,20,Female,Credit Card
NKORD02000,2025-01-30,NK007,Asia-Pacific,Wholesale,2,0,330.0,76.47,20,Male,Credit Card
NKORD02001,2023-05-16,NK005,Asia-Pacific,Retail,1,20,136.0,32.21,57,Female,Credit Card
NKORD02002,2025-09-08,NK004,Asia-Pacific,Outlet,1,0,120.0,43.46,40,Female,UPI
NKORD02003,2023-06-03,NK015,Latin America,Outlet,4,20,89.6,17.39,33,Female,Apple Pay
NKORD02004,2024-01-26,NK010,North America,Retail,4,0,260.0,71.63,18,Male,Credit Card
NKORD02005,2023-05-22,NK019,Latin America,Outlet,4,10,72.0,17.18,34,Female,Credit Card
NKORD02006,2023-10-29,NK016,Europe,Outlet,1,0,40.0,9.7,42,Female,Credit Card
NKORD02007,2024-09-25,NK016,North America,Retail,2,10,72.0,23.94,25,Male,Credit Card
NKORD02008,2024-08-29,NK007,North America,Retail,4,0,660.0,260.67,18,Female,Debit Card
NKORD02009,2023-12-19,NK015,Europe,Online,6,5,159.6,35.09,27,Female,UPI
NKORD02010,2023-12-24,NK006,Middle East & Africa,Wholesale,2,0,290.0,91.82,30,Female,Credit Card
NKORD02011,2025-09-23,NK018,Europe,Retail,2,20,44.8,9.8,27,Male,Credit Card
NKORD02012,2023-09-02,NK007,Asia-Pacific,Wholesale,1,0,165.0,41.39,24,Male,Debit Card
NKORD02013,2023-10-20,NK001,Europe,Online,2,5,218.5,55.55,36,Other,Credit Card
